Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,sentiment_status
Stuti,yeah okay i have to admit that if i was in the place of shaurya i would have ended up crying literally i couldn t take all that seriously you people have shown ayush i mean shaurya really strong and i must say i love these series i m so addicted,7,1,2020-11-22T08:21:55Z,22,8,11,"['yeah', 'okay', 'i', 'have', 'to', 'admit', 'that', 'if', 'i', 'was', 'in', 'the', 'place', 'of', 'shaurya', 'i', 'would', 'have', 'ended', 'up', 'crying', 'literally', 'i', 'couldn', 't', 'take', 'all', 'that', 'seriously', 'you', 'people', 'have', 'shown', 'ayush', 'i', 'mean', 'shaurya', 'really', 'strong', 'and', 'i', 'must', 'say', 'i', 'love', 'these', 'series', 'i', 'm', 'so', 'addicted']","['yeah', 'okay', 'i', 'have', 'to', 'admit', 'that', 'if', 'i', 'was', 'in', 'the', 'place', 'of', 'shaurya', 'i', 'would', 'have', 'end', 'up', 'cri', 'liter', 'i', 'couldn', 't', 'take', 'all', 'that', 'serious', 'you', 'peopl', 'have', 'shown', 'ayush', 'i', 'mean', 'shaurya', 'realli', 'strong', 'and', 'i', 'must', 'say', 'i', 'love', 'these', 'seri', 'i', 'm', 'so', 'addict']",0.8357,0.091,0.648,0.261,0.02678571429,0.6267857143,0.3333333333,1,1,neu
Robin Lalwani,barkha ayush pls don t fight as we love seeing you love each other you guys are today s kajol shahrukh,0,0,2020-11-21T13:48:01Z,21,13,11,"['barkha', 'ayush', 'pls', 'don', 't', 'fight', 'as', 'we', 'love', 'seeing', 'you', 'love', 'each', 'other', 'you', 'guys', 'are', 'today', 's', 'kajol', 'shahrukh']","['barkha', 'ayush', 'pls', 'don', 't', 'fight', 'as', 'we', 'love', 'see', 'you', 'love', 'each', 'other', 'you', 'guy', 'are', 'today', 's', 'kajol', 'shahrukh']",0.7964,0.095,0.5489999999999999,0.355,0.2916666667,0.525,1.0,0,0,neu
Sagor Hossein Neel,that character vinod is actually real they manipulate they demotivate they underestimate but they actually know how to get their work but in a wrong way they thing i m robot so that everyone should be evil mind i can see my ex boss in vinod that s creepy boss love pfa ayush barkha,2,0,2020-11-21T08:53:39Z,21,8,11,"['that', 'character', 'vinod', 'is', 'actually', 'real', 'they', 'manipulate', 'they', 'demotivate', 'they', 'underestimate', 'but', 'they', 'actually', 'know', 'how', 'to', 'get', 'their', 'work', 'but', 'in', 'a', 'wrong', 'way', 'they', 'thing', 'i', 'm', 'robot', 'so', 'that', 'everyone', 'should', 'be', 'evil', 'mind', 'i', 'can', 'see', 'my', 'ex', 'boss', 'in', 'vinod', 'that', 's', 'creepy', 'boss', 'love', 'pfa', 'ayush', 'barkha']","['that', 'charact', 'vinod', 'is', 'actual', 'real', 'they', 'manipul', 'they', 'demotiv', 'they', 'underestim', 'but', 'they', 'actual', 'know', 'how', 'to', 'get', 'their', 'work', 'but', 'in', 'a', 'wrong', 'way', 'they', 'thing', 'i', 'm', 'robot', 'so', 'that', 'everyon', 'should', 'be', 'evil', 'mind', 'i', 'can', 'see', 'my', 'ex', 'boss', 'in', 'vinod', 'that', 's', 'creepi', 'boss', 'love', 'pfa', 'ayush', 'barkha']",-0.7227,0.18899999999999997,0.718,0.09300000000000001,-0.2166666667,0.65,0.5,0,1,neu
Sonali Dhali,ayush you are so cute,0,0,2020-11-20T17:32:21Z,20,17,11,"['ayush', 'you', 'are', 'so', 'cute']","['ayush', 'you', 'are', 'so', 'cute']",0.5949,0.0,0.509,0.491,0.5,1.0,0.8,0,0,neu
AKIB,i really love ayush and barkha,1,0,2020-11-19T22:23:31Z,19,22,11,"['i', 'really', 'love', 'ayush', 'and', 'barkha']","['i', 'realli', 'love', 'ayush', 'and', 'barkha']",0.6697,0.0,0.47100000000000003,0.529,0.5,0.6,0.8333333333,0,1,pos
Medial Pterygoid,shaurya ayush gusse mein bhi cute lagta hai ratna has an unavoidable charm lovely character i hate vinod uski wajah se they r fighting,0,0,2020-11-19T08:32:53Z,19,8,11,"['shaurya', 'ayush', 'gusse', 'mein', 'bhi', 'cute', 'lagta', 'hai', 'ratna', 'has', 'an', 'unavoidable', 'charm', 'lovely', 'character', 'i', 'hate', 'vinod', 'uski', 'wajah', 'se', 'they', 'r', 'fighting']","['shaurya', 'ayush', 'guss', 'mein', 'bhi', 'cute', 'lagta', 'hai', 'ratna', 'has', 'an', 'unavoid', 'charm', 'love', 'charact', 'i', 'hate', 'vinod', 'uski', 'wajah', 'se', 'they', 'r', 'fight']",0.5106,0.19,0.52,0.29100000000000004,0.06666666667,0.8833333333,0.6666666667,0,0,neu
narayan samantra,u should sell this web series to amazon prime or hotstar or zee5 awesome mind blowing only i want see real problem of life when u become boss of ur office friends and not support you in ur project what ayush take decision,0,0,2020-11-19T06:00:29Z,19,6,11,"['u', 'should', 'sell', 'this', 'web', 'series', 'to', 'amazon', 'prime', 'or', 'hotstar', 'or', 'zee5', 'awesome', 'mind', 'blowing', 'only', 'i', 'want', 'see', 'real', 'problem', 'of', 'life', 'when', 'u', 'become', 'boss', 'of', 'ur', 'office', 'friends', 'and', 'not', 'support', 'you', 'in', 'ur', 'project', 'what', 'ayush', 'take', 'decision']","['u', 'should', 'sell', 'this', 'web', 'seri', 'to', 'amazon', 'prime', 'or', 'hotstar', 'or', 'zee5', 'awesom', 'mind', 'blow', 'onli', 'i', 'want', 'see', 'real', 'problem', 'of', 'life', 'when', 'u', 'becom', 'boss', 'of', 'ur', 'offic', 'friend', 'and', 'not', 'support', 'you', 'in', 'ur', 'project', 'what', 'ayush', 'take', 'decis']",0.6419,0.10099999999999999,0.6920000000000001,0.207,0.4,0.7666666667,0.7906976743999999,0,0,neu
Deva Entertainment,my name is shourya i need sanya as a partner seriously everyone so super and awesome director d o p barkha singh ayush and editor,4,0,2020-11-19T05:41:05Z,19,5,11,"['my', 'name', 'is', 'shourya', 'i', 'need', 'sanya', 'as', 'a', 'partner', 'seriously', 'everyone', 'so', 'super', 'and', 'awesome', 'director', 'd', 'o', 'p', 'barkha', 'singh', 'ayush', 'and', 'editor']","['my', 'name', 'is', 'shourya', 'i', 'need', 'sanya', 'as', 'a', 'partner', 'serious', 'everyon', 'so', 'super', 'and', 'awesom', 'director', 'd', 'o', 'p', 'barkha', 'singh', 'ayush', 'and', 'editor']",0.8341,0.062,0.624,0.314,0.3333333333,0.7777777778,0.44,0,1,neu
Bright Advice,i felt ayush after the speech from his boss,1,1,2020-11-18T19:14:09Z,18,19,11,"['i', 'felt', 'ayush', 'after', 'the', 'speech', 'from', 'his', 'boss']","['i', 'felt', 'ayush', 'after', 'the', 'speech', 'from', 'his', 'boss']",0.0,0.0,1.0,0.0,0.0,0.0,0.5555555556,1,1,neu
Raj Hiroji,ayusha is the best for video season parts and the barkha is the also best for the parts i love both guys,1,0,2020-11-18T17:40:26Z,18,17,11,"['ayusha', 'is', 'the', 'best', 'for', 'video', 'season', 'parts', 'and', 'the', 'barkha', 'is', 'the', 'also', 'best', 'for', 'the', 'parts', 'i', 'love', 'both', 'guys']","['ayusha', 'is', 'the', 'best', 'for', 'video', 'season', 'part', 'and', 'the', 'barkha', 'is', 'the', 'also', 'best', 'for', 'the', 'part', 'i', 'love', 'both', 'guy']",0.9274,0.0,0.588,0.41200000000000003,0.8333333333,0.4,0.5454545454999999,0,1,neu
INSTAGRAM TRIKES AND TRIPS,i falt so good when aayush shoted at those three people,11,0,2020-11-18T14:36:04Z,18,14,11,"['i', 'falt', 'so', 'good', 'when', 'aayush', 'shoted', 'at', 'those', 'three', 'people']","['i', 'falt', 'so', 'good', 'when', 'aayush', 'shote', 'at', 'those', 'three', 'peopl']",0.4927,0.0,0.738,0.262,0.7,0.6,0.0,0,1,neu
Tanishka Dudwadkar,just loved the episode and the last part akhil ke party se laya hoo was just fab and cute waiting for the next episode love uhh ayush,2,1,2020-11-18T12:43:10Z,18,12,11,"['just', 'loved', 'the', 'episode', 'and', 'the', 'last', 'part', 'akhil', 'ke', 'party', 'se', 'laya', 'hoo', 'was', 'just', 'fab', 'and', 'cute', 'waiting', 'for', 'the', 'next', 'episode', 'love', 'uhh', 'ayush']","['just', 'love', 'the', 'episod', 'and', 'the', 'last', 'part', 'akhil', 'ke', 'parti', 'se', 'laya', 'hoo', 'was', 'just', 'fab', 'and', 'cute', 'wait', 'for', 'the', 'next', 'episod', 'love', 'uhh', 'ayush']",0.9501,0.0,0.5670000000000001,0.433,0.34,0.4933333333,0.5925925926,1,1,neu
Mohit Bohra,superb it feels like the series should never end and just go on ayush and barkha are just perfect,1,0,2020-11-18T11:42:55Z,18,11,11,"['superb', 'it', 'feels', 'like', 'the', 'series', 'should', 'never', 'end', 'and', 'just', 'go', 'on', 'ayush', 'and', 'barkha', 'are', 'just', 'perfect']","['superb', 'it', 'feel', 'like', 'the', 'seri', 'should', 'never', 'end', 'and', 'just', 'go', 'on', 'ayush', 'and', 'barkha', 'are', 'just', 'perfect']",0.8834,0.0,0.608,0.392,1.0,1.0,0.1578947368,0,1,neu
momsmagic tastyfood,barkha and ayush are my favourite you guys have really nice chemistry,885,13,2020-11-17T19:09:04Z,17,19,11,"['barkha', 'and', 'ayush', 'are', 'my', 'favourite', 'you', 'guys', 'have', 'really', 'nice', 'chemistry']","['barkha', 'and', 'ayush', 'are', 'my', 'favourit', 'you', 'guy', 'have', 'realli', 'nice', 'chemistri']",0.4754,0.0,0.7809999999999999,0.21899999999999997,0.6,1.0,0.3333333333,1,1,neu
Soumili Sett,ayush and barkha is always fav and are their duel folk is indeed awesome,0,0,2020-11-17T18:39:59Z,17,18,11,"['ayush', 'and', 'barkha', 'is', 'always', 'fav', 'and', 'are', 'their', 'duel', 'folk', 'is', 'indeed', 'awesome']","['ayush', 'and', 'barkha', 'is', 'alway', 'fav', 'and', 'are', 'their', 'duel', 'folk', 'is', 'inde', 'awesom']",0.7964,0.0,0.628,0.37200000000000005,1.0,1.0,0.2857142857,0,0,neu
O Fazendeiro Viegas,loved ayush mehra s character in this episode the way he yelled at his teammates,0,1,2020-11-17T17:45:09Z,17,17,11,"['loved', 'ayush', 'mehra', 's', 'character', 'in', 'this', 'episode', 'the', 'way', 'he', 'yelled', 'at', 'his', 'teammates']","['love', 'ayush', 'mehra', 's', 'charact', 'in', 'this', 'episod', 'the', 'way', 'he', 'yell', 'at', 'his', 'teammat']",0.5994,0.0,0.769,0.231,0.7,0.8,0.2,1,0,neu
Pa rica,i felt good when ayush shouted on those 3 people they really deserved that,42,0,2020-11-17T16:08:22Z,17,16,11,"['i', 'felt', 'good', 'when', 'ayush', 'shouted', 'on', 'those', '3', 'people', 'they', 'really', 'deserved', 'that']","['i', 'felt', 'good', 'when', 'ayush', 'shout', 'on', 'those', '3', 'peopl', 'they', 'realli', 'deserv', 'that']",0.4404,0.0,0.7909999999999999,0.209,0.45,0.4,0.07142857142999999,0,1,neu
Shiv Gurjar,the songs in season 1 were really perfect but to see the chemistrey ayush with barkha is worth forever,0,0,2020-11-17T15:26:22Z,17,15,11,"['the', 'songs', 'in', 'season', '1', 'were', 'really', 'perfect', 'but', 'to', 'see', 'the', 'chemistrey', 'ayush', 'with', 'barkha', 'is', 'worth', 'forever']","['the', 'song', 'in', 'season', '1', 'were', 'realli', 'perfect', 'but', 'to', 'see', 'the', 'chemistrey', 'ayush', 'with', 'barkha', 'is', 'worth', 'forev']",0.5922,0.0,0.768,0.23199999999999998,0.65,0.55,0.21052631579999997,0,0,neu
Himani Palariya,how mature ayush looking n see in mbbs,0,0,2020-11-17T13:27:14Z,17,13,11,"['how', 'mature', 'ayush', 'looking', 'n', 'see', 'in', 'mbbs']","['how', 'matur', 'ayush', 'look', 'n', 'see', 'in', 'mbbs']",0.4215,0.0,0.682,0.318,0.1,0.1,0.375,0,0,neu
Insn Jke,in the whole acting career of ayush the first time i see him being angry and i just loved it don t know why,160,4,2020-11-17T13:19:25Z,17,13,11,"['in', 'the', 'whole', 'acting', 'career', 'of', 'ayush', 'the', 'first', 'time', 'i', 'see', 'him', 'being', 'angry', 'and', 'i', 'just', 'loved', 'it', 'don', 't', 'know', 'why']","['in', 'the', 'whole', 'act', 'career', 'of', 'ayush', 'the', 'first', 'time', 'i', 'see', 'him', 'be', 'angri', 'and', 'i', 'just', 'love', 'it', 'don', 't', 'know', 'whi']",0.1531,0.126,0.725,0.149,0.13,0.5066666667,0.5,1,1,neu
Vijay Sankar,aayush means it s going be a cutest web seris,0,0,2020-11-17T07:43:13Z,17,7,11,"['aayush', 'means', 'it', 's', 'going', 'be', 'a', 'cutest', 'web', 'seris']","['aayush', 'mean', 'it', 's', 'go', 'be', 'a', 'cutest', 'web', 'seri']",0.5859,0.0,0.648,0.35200000000000004,0.0,0.0,0.4,0,0,neu
DHRUTI RAJPUT,just saw the episode we all go through this phase in our lives at a moment i thought omg y r they fighting but the end with the brownie was so cute ya shud apply this in real life also well really nice one again cheers to ayush and barkha u both rock,2,1,2020-11-17T05:59:23Z,17,5,11,"['just', 'saw', 'the', 'episode', 'we', 'all', 'go', 'through', 'this', 'phase', 'in', 'our', 'lives', 'at', 'a', 'moment', 'i', 'thought', 'omg', 'y', 'r', 'they', 'fighting', 'but', 'the', 'end', 'with', 'the', 'brownie', 'was', 'so', 'cute', 'ya', 'shud', 'apply', 'this', 'in', 'real', 'life', 'also', 'well', 'really', 'nice', 'one', 'again', 'cheers', 'to', 'ayush', 'and', 'barkha', 'u', 'both', 'rock']","['just', 'saw', 'the', 'episod', 'we', 'all', 'go', 'through', 'this', 'phase', 'in', 'our', 'live', 'at', 'a', 'moment', 'i', 'thought', 'omg', 'y', 'r', 'they', 'fight', 'but', 'the', 'end', 'with', 'the', 'browni', 'was', 'so', 'cute', 'ya', 'shud', 'appli', 'this', 'in', 'real', 'life', 'also', 'well', 'realli', 'nice', 'one', 'again', 'cheer', 'to', 'ayush', 'and', 'barkha', 'u', 'both', 'rock']",0.9476,0.028999999999999998,0.705,0.266,0.43333333329999996,0.7666666667,0.2641509434,1,1,neu
Birva Dholakiya,the last scene was so heart touching it literally gave me goosebumps when sanya just smartly asked him what happened whether to check if he was lying or not this things should often be their in romantic web series and movies to make the young generation realise that being in a relationship is never so smooth there are always ups and downs loved the episode and always loads of love for barkha and aayush,9,1,2020-11-17T04:01:39Z,17,4,11,"['the', 'last', 'scene', 'was', 'so', 'heart', 'touching', 'it', 'literally', 'gave', 'me', 'goosebumps', 'when', 'sanya', 'just', 'smartly', 'asked', 'him', 'what', 'happened', 'whether', 'to', 'check', 'if', 'he', 'was', 'lying', 'or', 'not', 'this', 'things', 'should', 'often', 'be', 'their', 'in', 'romantic', 'web', 'series', 'and', 'movies', 'to', 'make', 'the', 'young', 'generation', 'realise', 'that', 'being', 'in', 'a', 'relationship', 'is', 'never', 'so', 'smooth', 'there', 'are', 'always', 'ups', 'and', 'downs', 'loved', 'the', 'episode', 'and', 'always', 'loads', 'of', 'love', 'for', 'barkha', 'and', 'aayush']","['the', 'last', 'scene', 'was', 'so', 'heart', 'touch', 'it', 'liter', 'gave', 'me', 'goosebump', 'when', 'sanya', 'just', 'smart', 'ask', 'him', 'what', 'happen', 'whether', 'to', 'check', 'if', 'he', 'was', 'lie', 'or', 'not', 'this', 'thing', 'should', 'often', 'be', 'their', 'in', 'romant', 'web', 'seri', 'and', 'movi', 'to', 'make', 'the', 'young', 'generat', 'realis', 'that', 'be', 'in', 'a', 'relationship', 'is', 'never', 'so', 'smooth', 'there', 'are', 'alway', 'up', 'and', 'down', 'love', 'the', 'episod', 'and', 'alway', 'load', 'of', 'love', 'for', 'barkha', 'and', 'aayush']",0.872,0.04,0.8029999999999999,0.157,0.3017857143,0.5011904762,0.39189189189999996,1,1,neu
Realistic Dude,when barkha ayush are on the screen sometimes i feel like they are portraying the exact scene which has happened in my life,8,1,2020-11-16T21:13:53Z,16,21,11,"['when', 'barkha', 'ayush', 'are', 'on', 'the', 'screen', 'sometimes', 'i', 'feel', 'like', 'they', 'are', 'portraying', 'the', 'exact', 'scene', 'which', 'has', 'happened', 'in', 'my', 'life']","['when', 'barkha', 'ayush', 'are', 'on', 'the', 'screen', 'sometim', 'i', 'feel', 'like', 'they', 'are', 'portray', 'the', 'exact', 'scene', 'which', 'has', 'happen', 'in', 'my', 'life']",0.3612,0.0,0.894,0.106,0.25,0.25,0.6521739129999999,1,1,neu
suheb alam,ayush acting is way too jhakasss,0,0,2020-11-16T18:54:06Z,16,18,11,"['ayush', 'acting', 'is', 'way', 'too', 'jhakasss']","['ayush', 'act', 'is', 'way', 'too', 'jhakasss']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,neu
Sangita Roy,ayush s party was so boring i could feel it,1,0,2020-11-16T17:52:21Z,16,17,11,"['ayush', 's', 'party', 'was', 'so', 'boring', 'i', 'could', 'feel', 'it']","['ayush', 's', 'parti', 'was', 'so', 'bore', 'i', 'could', 'feel', 'it']",0.0276,0.23,0.531,0.239,-1.0,1.0,1.3,0,1,neu
VADISH choudhary,whenever i see ayush and barkha i only remember one dialogue barkha yaar,1,0,2020-11-16T17:47:39Z,16,17,11,"['whenever', 'i', 'see', 'ayush', 'and', 'barkha', 'i', 'only', 'remember', 'one', 'dialogue', 'barkha', 'yaar']","['whenev', 'i', 'see', 'ayush', 'and', 'barkha', 'i', 'onli', 'rememb', 'one', 'dialogu', 'barkha', 'yaar']",0.0,0.0,1.0,0.0,0.0,1.0,0.07692307692000001,0,1,neu
Namrata,17 19 if only she wouldn t have said like ratna does he probably would have calmed down and that text in the end shaurya yaar why hide again great episode watching ayush and barkha together doesn t even make me feel like i m watching a webseries their acting is so top notch it s like i m watching excerpts from my own previous relationships almost like flashbacks that last scene even though the lighting is dim you can clearly see barkha s expressions the movement of her eyelids the heavy breaths she takes that s exactly how someone would react in reality and it has been translated so beautifully on to the screen kudos to the director and everyone else that has worked so hard on this series,5,0,2020-11-16T11:47:42Z,16,11,11,"['17', '19', 'if', 'only', 'she', 'wouldn', 't', 'have', 'said', 'like', 'ratna', 'does', 'he', 'probably', 'would', 'have', 'calmed', 'down', 'and', 'that', 'text', 'in', 'the', 'end', 'shaurya', 'yaar', 'why', 'hide', 'again', 'great', 'episode', 'watching', 'ayush', 'and', 'barkha', 'together', 'doesn', 't', 'even', 'make', 'me', 'feel', 'like', 'i', 'm', 'watching', 'a', 'webseries', 'their', 'acting', 'is', 'so', 'top', 'notch', 'it', 's', 'like', 'i', 'm', 'watching', 'excerpts', 'from', 'my', 'own', 'previous', 'relationships', 'almost', 'like', 'flashbacks', 'that', 'last', 'scene', 'even', 'though', 'the', 'lighting', 'is', 'dim', 'you', 'can', 'clearly', 'see', 'barkha', 's', 'expressions', 'the', 'movement', 'of', 'her', 'eyelids', 'the', 'heavy', 'breaths', 'she', 'takes', 'that', 's', 'exactly', 'how', 'someone', 'would', 'react', 'in', 'reality', 'and', 'it', 'has', 'been', 'translated', 'so', 'beautifully', 'on', 'to', 'the', 'screen', 'kudos', 'to', 'the', 'director', 'and', 'everyone', 'else', 'that', 'has', 'worked', 'so', 'hard', 'on', 'this', 'series']","['17', '19', 'if', 'onli', 'she', 'wouldn', 't', 'have', 'said', 'like', 'ratna', 'doe', 'he', 'probabl', 'would', 'have', 'calm', 'down', 'and', 'that', 'text', 'in', 'the', 'end', 'shaurya', 'yaar', 'whi', 'hide', 'again', 'great', 'episod', 'watch', 'ayush', 'and', 'barkha', 'togeth', 'doesn', 't', 'even', 'make', 'me', 'feel', 'like', 'i', 'm', 'watch', 'a', 'webseri', 'their', 'act', 'is', 'so', 'top', 'notch', 'it', 's', 'like', 'i', 'm', 'watch', 'excerpt', 'from', 'my', 'own', 'previous', 'relationship', 'almost', 'like', 'flashback', 'that', 'last', 'scene', 'even', 'though', 'the', 'light', 'is', 'dim', 'you', 'can', 'clear', 'see', 'barkha', 's', 'express', 'the', 'movement', 'of', 'her', 'eyelid', 'the', 'heavi', 'breath', 'she', 'take', 'that', 's', 'exact', 'how', 'someon', 'would', 'react', 'in', 'realiti', 'and', 'it', 'has', 'been', 'translat', 'so', 'beauti', 'on', 'to', 'the', 'screen', 'kudo', 'to', 'the', 'director', 'and', 'everyon', 'els', 'that', 'has', 'work', 'so', 'hard', 'on', 'this', 'seri']",0.9782,0.025,0.764,0.21100000000000002,0.17043650789999998,0.4962301587,0.2692307692,0,1,neu
arshadul haque,ayush and barkha s acting is so good we all should appricient them don t you think,0,0,2020-11-16T10:01:30Z,16,10,11,"['ayush', 'and', 'barkha', 's', 'acting', 'is', 'so', 'good', 'we', 'all', 'should', 'appricient', 'them', 'don', 't', 'you', 'think']","['ayush', 'and', 'barkha', 's', 'act', 'is', 'so', 'good', 'we', 'all', 'should', 'apprici', 'them', 'don', 't', 'you', 'think']",0.5777,0.0,0.789,0.21100000000000002,0.35,0.3,0.0,0,0,neu
ushna owais,i felt ayush after the speech from his boss,0,0,2020-11-16T09:46:27Z,16,9,11,"['i', 'felt', 'ayush', 'after', 'the', 'speech', 'from', 'his', 'boss']","['i', 'felt', 'ayush', 'after', 'the', 'speech', 'from', 'his', 'boss']",0.0,0.0,1.0,0.0,0.0,0.0,0.5555555556,0,0,neu
Tapashi Biswas,at last ayush said something to the three of them two atleast but yeah he was rude to ratna which is again totally understood waiting for the next epi,0,0,2020-11-16T08:20:17Z,16,8,11,"['at', 'last', 'ayush', 'said', 'something', 'to', 'the', 'three', 'of', 'them', 'two', 'atleast', 'but', 'yeah', 'he', 'was', 'rude', 'to', 'ratna', 'which', 'is', 'again', 'totally', 'understood', 'waiting', 'for', 'the', 'next', 'epi']","['at', 'last', 'ayush', 'said', 'someth', 'to', 'the', 'three', 'of', 'them', 'two', 'atleast', 'but', 'yeah', 'he', 'was', 'rude', 'to', 'ratna', 'which', 'is', 'again', 'total', 'understood', 'wait', 'for', 'the', 'next', 'epi']",-0.29600000000000004,0.11800000000000001,0.799,0.083,-0.075,0.3541666667,0.1034482759,0,0,neu
Abhijit Bhattacharjee,this shourya character is so damn relatable hatsoff to ayush who is playing it so pleasantly like you will always find things relatable in each every sentence he is speaking it doesn t matter if you are a student you are a worker or anything sometimes you are just tired of everything going around in your life you just tired of explaining things to other this series is just,1,0,2020-11-16T07:29:34Z,16,7,11,"['this', 'shourya', 'character', 'is', 'so', 'damn', 'relatable', 'hatsoff', 'to', 'ayush', 'who', 'is', 'playing', 'it', 'so', 'pleasantly', 'like', 'you', 'will', 'always', 'find', 'things', 'relatable', 'in', 'each', 'every', 'sentence', 'he', 'is', 'speaking', 'it', 'doesn', 't', 'matter', 'if', 'you', 'are', 'a', 'student', 'you', 'are', 'a', 'worker', 'or', 'anything', 'sometimes', 'you', 'are', 'just', 'tired', 'of', 'everything', 'going', 'around', 'in', 'your', 'life', 'you', 'just', 'tired', 'of', 'explaining', 'things', 'to', 'other', 'this', 'series', 'is', 'just']","['this', 'shourya', 'charact', 'is', 'so', 'damn', 'relat', 'hatsoff', 'to', 'ayush', 'who', 'is', 'play', 'it', 'so', 'pleasant', 'like', 'you', 'will', 'alway', 'find', 'thing', 'relat', 'in', 'each', 'everi', 'sentenc', 'he', 'is', 'speak', 'it', 'doesn', 't', 'matter', 'if', 'you', 'are', 'a', 'student', 'you', 'are', 'a', 'worker', 'or', 'anyth', 'sometim', 'you', 'are', 'just', 'tire', 'of', 'everyth', 'go', 'around', 'in', 'your', 'life', 'you', 'just', 'tire', 'of', 'explain', 'thing', 'to', 'other', 'this', 'seri', 'is', 'just']",-0.2311,0.12,0.747,0.134,-0.04791666667,0.6854166667,0.4492753623,0,1,neu
Utpal Dutta,ayush is love,0,0,2020-11-16T03:40:28Z,16,3,11,"['ayush', 'is', 'love']","['ayush', 'is', 'love']",0.6369,0.0,0.32299999999999995,0.677,0.5,0.6,1.6666666669999999,0,0,pos
AVINASH TIRPUDE,ayush s boss is literally telling him to be selfish,16,3,2020-11-15T21:56:49Z,15,21,11,"['ayush', 's', 'boss', 'is', 'literally', 'telling', 'him', 'to', 'be', 'selfish']","['ayush', 's', 'boss', 'is', 'liter', 'tell', 'him', 'to', 'be', 'selfish']",-0.4767,0.27899999999999997,0.721,0.0,-0.5,1.0,0.5,1,1,neu
Jimut Kumar Sahoo,i have just fallen in love with the statement which ayush says barkha yaar,6,0,2020-11-15T21:09:18Z,15,21,11,"['i', 'have', 'just', 'fallen', 'in', 'love', 'with', 'the', 'statement', 'which', 'ayush', 'says', 'barkha', 'yaar']","['i', 'have', 'just', 'fallen', 'in', 'love', 'with', 'the', 'statement', 'which', 'ayush', 'say', 'barkha', 'yaar']",0.4019,0.141,0.621,0.237,0.5,0.6,0.42857142859999997,0,1,neu
Gurasees Singh,ayush mehra one of the finest actor,0,0,2020-11-15T19:50:07Z,15,19,11,"['ayush', 'mehra', 'one', 'of', 'the', 'finest', 'actor']","['ayush', 'mehra', 'one', 'of', 'the', 'finest', 'actor']",0.0,0.0,1.0,0.0,0.0,0.0,0.42857142859999997,0,0,neu
Hanmoi King,ayush is too romantic,0,0,2020-11-15T18:56:33Z,15,18,11,"['ayush', 'is', 'too', 'romantic']","['ayush', 'is', 'too', 'romant']",0.4019,0.0,0.526,0.474,0.0,0.5,0.25,0,0,neu
Anurag Kasaudhan,ayush one of the best of him everyone else was also very good kinda saw myself in him,0,0,2020-11-15T18:53:38Z,15,18,11,"['ayush', 'one', 'of', 'the', 'best', 'of', 'him', 'everyone', 'else', 'was', 'also', 'very', 'good', 'kinda', 'saw', 'myself', 'in', 'him']","['ayush', 'one', 'of', 'the', 'best', 'of', 'him', 'everyon', 'els', 'was', 'also', 'veri', 'good', 'kinda', 'saw', 'myself', 'in', 'him']",0.8122,0.0,0.684,0.316,0.955,0.54,0.11111111109999999,0,0,neu
WiMPY GUY,their barkha ayush chemistry is awesome,0,0,2020-11-15T18:16:35Z,15,18,11,"['their', 'barkha', 'ayush', 'chemistry', 'is', 'awesome']","['their', 'barkha', 'ayush', 'chemistri', 'is', 'awesom']",0.6249,0.0,0.5489999999999999,0.451,1.0,1.0,0.3333333333,0,0,neu
Poojitha Setty,why does ayush s cuteness makes me cry,0,0,2020-11-15T17:45:31Z,15,17,11,"['why', 'does', 'ayush', 's', 'cuteness', 'makes', 'me', 'cry']","['whi', 'doe', 'ayush', 's', 'cute', 'make', 'me', 'cri']",0.0516,0.272,0.439,0.289,0.0,0.0,0.5,0,0,neu
Manas Singh,everytime ayush tries to eat a snack interruption lo mai a gya,6,1,2020-11-15T16:48:02Z,15,16,11,"['everytime', 'ayush', 'tries', 'to', 'eat', 'a', 'snack', 'interruption', 'lo', 'mai', 'a', 'gya']","['everytim', 'ayush', 'tri', 'to', 'eat', 'a', 'snack', 'interrupt', 'lo', 'mai', 'a', 'gya']",-0.3612,0.217,0.7829999999999999,0.0,-0.1,0.4,0.4166666667,1,1,neu
Eva Lawrence,ayush is a brilliant actor,0,0,2020-11-15T16:33:20Z,15,16,11,"['ayush', 'is', 'a', 'brilliant', 'actor']","['ayush', 'is', 'a', 'brilliant', 'actor']",0.5859,0.0,0.441,0.5589999999999999,0.9,1.0,0.6,0,0,pos
Manas Singh,no one ayush being mad and using closeup mouthwash,6,0,2020-11-15T16:08:29Z,15,16,11,"['no', 'one', 'ayush', 'being', 'mad', 'and', 'using', 'closeup', 'mouthwash']","['no', 'one', 'ayush', 'be', 'mad', 'and', 'use', 'closeup', 'mouthwash']",-0.6597,0.435,0.565,0.0,-0.625,1.0,0.5555555556,0,1,neu
